Degree,Actual,LOMAX,GLM Type-I,GLM Type-II,GLM Type-III,GLM Type-IV,,PowerLaw_Estimated,Pareto_Estimated,Lognormal_Estimated,PowerLaw_Cutoff_Estimated,Exponential_Estimated
1,10217,9047.319831,9126.753407,9025.371339,10829.49034,10796.62943,,,30154.33193,7458.901721,13724.58933,3654.030463
2,8049,7455.99146,7471.330046,7445.611055,7415.436351,7434.174464,,18937.37647,10822.96935,7161.693611,7608.835378,3489.810075
3,6106,6233.399406,6219.485705,6229.848314,5778.784956,5792.017561,,9796.614163,5943.416911,6201.333553,5355.173807,3332.970123
4,4929,5276.148342,5250.522782,5276.611449,4753.155554,4759.228752,,6137.376825,3884.571738,5305.803389,4155.850519,3183.178912
5,4098,4514.265077,4485.691548,4517.038383,4029.871298,4031.218053,,4270.231828,2793.08458,4558.844851,3402.483774,3040.119657
6,3480,3899.12522,3871.832054,3903.164022,3484.696971,3483.340439,,3174.965276,2133.206573,3947.758245,2881.629896,2903.489809
7,3058,3396.150758,3372.003763,3400.810322,3055.87663,3053.137151,,2471.235501,1698.507839,3446.876902,2498.209231,2773.000415
8,2625,2980.247868,2959.888671,2985.130484,2708.439864,2705.122399,,1989.050296,1394.247465,3033.060908,2203.167157,2648.375508
9,2270,2632.874512,2616.325756,2637.73719,2420.742612,2417.319392,,1642.461395,1171.447096,2687.933316,1968.517974,2529.351527
10,2146,2340.107603,2327.096885,2344.80525,2178.495796,2175.23223,,1383.930973,1002.491744,2397.363768,1777.078014,2415.676753
11,1830,2091.340144,2081.472891,2095.789992,1971.793542,1968.82855,,1185.301582,870.7455932,2150.539796,1617.685916,2307.11078
12,1792,1878.385176,1871.235365,1882.544205,1793.501348,1790.897475,,1028.968206,765.648843,1939.146274,1482.762291,2203.424007
13,1556,1694.848232,1690.004161,1698.698678,1638.321212,1636.095695,,903.4303536,680.2082418,1756.732594,1366.971001,2104.397152
14,1460,1535.68055,1532.766041,1539.22052,1502.219428,1500.363405,,800.8978176,609.6271119,1598.244428,1266.441228,2009.820788
15,1292,1396.856173,1395.538493,1400.093531,1382.060522,1380.550891,,715.9300968,550.5167935,1459.681104,1178.293489,1919.494899
16,1251,1275.135368,1275.126165,1278.083744,1275.364285,1274.170968,,644.62737,500.4222152,1337.844611,1100.339189,1833.22846
17,1172,1167.889087,1168.941845,1170.565271,1180.139386,1179.229723,,584.1305692,457.5255266,1230.154566,1030.883655,1750.839029
18,1117,1072.967195,1074.873154,1075.389444,1094.766333,1094.107686,,532.3020597,420.4548801,1134.510588,968.5932025,1672.152366
19,1012,988.5985027,991.1820869,990.7854514,1017.913223,1017.474447,,487.5157261,388.1575373,1049.188969,912.4031426,1597.00206
20,915,913.3141419,916.42846,915.2841214,948.4738553,948.2260733,,448.5154474,359.8135566,972.7643044,861.4526798,1525.229178
21,827,845.8883119,849.4109892,847.6589305,885.5214515,885.4383989,,414.3175225,334.7757873,904.0494843,815.0379388,1456.681931
22,790,785.2920447,789.1215024,786.87995,828.273507,828.3316099,,384.1420416,312.5273307,842.0493163,772.577467,1391.215353
23,684,730.656844,734.7090494,732.0776021,776.0647107,776.243013,,357.3637458,292.6508514,785.9243547,733.5865014,1328.69099
24,664,681.2458694,685.4515388,682.513921,728.3258227,728.6058287,,333.4762675,274.8060869,734.9624555,697.6574974,1268.976614
25,659,636.4309395,640.7331532,637.559605,684.5670102,684.9324845,,312.0657234,258.7131258,688.556226,664.4452058,1211.945937
26,656,595.674053,600.0262362,596.6755694,644.3645663,644.8013184,,292.7909535,244.1398128,646.1850125,633.6551007,1157.478347
27,589,558.5124499,562.8766697,559.3980249,607.3502258,607.8458953,,275.3685498,230.8921483,607.4004108,605.0343086,1105.458654
28,551,524.5464599,528.8919944,525.3263366,573.2024981,573.7463494,,259.561387,218.8068886,571.814531,578.3644281,1055.776844
29,518,493.4295633,497.7317017,494.1130894,541.6395807,542.2223127,,245.1697444,207.7457854,539.0904347,553.4557934,1008.327846
30,529,464.8602193,469.0992557,465.4559162,512.4135243,513.0270967,,232.0243667,197.5910591,508.934294,530.1428541,963.011314
31,479,438.5751114,442.7355035,439.0907421,485.3053977,485.9428745,,219.9809931,188.2418103,481.0889274,508.2804229,919.731409
32,443,414.3435385,418.4132038,414.7861731,460.1212547,460.7766651,,208.9160073,179.6111521,455.3284418,487.7406078,878.3966007
33,448,391.9627371,395.9324633,392.3388127,436.6887536,437.3569685,,198.7229525,171.6239012,431.4537687,468.4102858,838.9194722
34,418,371.2539601,375.1169132,371.5693388,414.8543073,415.5309307,,189.3097189,164.214706,409.2889283,450.1890095,801.216535
35,379,352.05918,355.8104917,352.3192003,394.4806688,395.1619425,,180.5962593,157.3265183,388.6778881,432.9872624,765.208053
36,430,334.2383032,337.8747263,334.4478284,375.4448781,376.1275977,,172.51272,150.9093384,369.4819097,416.7249967,730.8178736
37,371,317.666808,321.1864286,317.8302703,357.6365061,358.3179488,,164.9979052,144.9191784,351.5772996,401.3304007,697.9732666
38,320,302.2337363,305.6357318,302.3551761,340.9561499,341.6340103,,157.9980058,139.3172012,334.8534944,386.7388555,666.6047705
39,338,287.839977,291.1244149,287.92308,325.3141352,325.9864702,,151.4655425,134.0690013,319.2114248,372.8920475,636.6460455
40,331,274.3967971,277.5644661,274.4449266,310.6293964,311.2945768,,145.3584828,129.1440017,304.5621134,359.7372098,608.0337332
41,370,261.8245789,264.8768476,261.8408058,296.8285044,297.4851728,,139.6394994,124.5149455,290.8254669,347.2264714,580.707323
42,288,250.0517307,252.99043,250.0388604,283.8448215,284.4918562,,134.275345,120.1574651,277.9292359,335.3162965,554.6090234
43,283,239.0137466,241.8410712,238.9743434,271.6177641,272.2542469,,129.2363223,116.0497164,265.8081119,323.9669999,529.6836404
44,280,228.6523901,231.3708163,228.5887993,260.0921569,260.7173457,,124.4958332,112.1720663,254.4029452,313.1423263,505.8784604
45,250,218.9149854,221.5272029,218.8293527,249.2176673,249.8309722,,120.0299947,108.5068251,243.6600627,302.8090836,483.1431391
46,228,209.7537987,212.2626538,209.6480892,238.948307,239.5492692,,115.8173084,105.0380159,233.5306724,292.9368234,461.4295944
47,227,201.1254991,203.5339473,201.0015124,229.241993,229.8302668,,111.8383778,101.7511764,223.9703425,283.4975604,440.6919055
48,216,192.9906849,195.3017522,192.8500706,220.0601593,220.6354961,,108.0756629,98.63318687,214.9385436,274.4655257,420.8862153
49,222,185.3134687,187.5302193,185.1577396,211.3674129,211.9296478,,104.5132689,95.67212054,206.3982466,265.8169497,401.9706375
50,215,178.0611122,180.186622,177.8916559,203.1312289,203.6802685,,101.1367621,92.85711377,198.3155677,257.5298703,383.9051685
51,213,171.2037038,173.2410392,171.0217943,195.3216784,195.8574905,,97.93300968,90.17825227,190.6594543,249.5839628,366.6516025
52,210,164.7138744,166.6660744,164.5206813,187.9111865,188.4337911,,94.89004007,87.62647163,183.4014081,241.9603881,350.1734508
53,200,158.5665449,160.4366073,158.3631429,180.8743163,181.3837776,,91.99692012,85.19346981,176.5152376,234.6416592,334.4358645
54,182,152.738703,154.5295731,152.5260796,174.187575,174.6839947,,89.24364776,82.8716302,169.9768395,227.6115204,319.4055609
55,193,147.2092043,148.9237663,146.9882676,167.8292407,168.3127519,,86.62105727,80.65395362,163.7640027,220.85484,305.0507531
56,142,141.9585953,143.5996652,141.7301805,161.7792064,162.2499688,,84.12073571,78.53399818,157.8562346,214.3575142,291.3410827
57,181,136.9689556,138.5392765,136.7338311,156.0188403,156.4770353,,81.73494907,76.50582597,152.2346045,208.1063805,278.247556
58,185,132.2237571,133.725995,131.9826299,150.5308594,150.9766863,,79.45657677,74.56395563,146.881604,202.0891402,265.742482
59,185,127.707737,129.1444788,127.4612581,145.2992156,145.7328884,,77.27905348,72.70332014,141.7810219,196.2942875,253.7994142
60,159,123.4067852,124.7805369,123.1555541,140.3089928,140.730737,,75.19631735,70.91922917,136.9178308,190.711047,242.3930949
61,146,119.3078427,120.6210286,119.0524113,135.5463142,135.9563646,,73.20276379,69.20733534,132.2780863,185.3293157,231.4994014
62,136,115.3988093,116.6537722,115.1396863,130.9982575,131.3968557,,71.29320425,67.56360406,127.8488349,180.1396114,221.095295
63,140,111.6684624,112.8674635,111.406116,126.6527789,127.0401715,,69.46282917,65.98428645,123.6180316,175.1330252,211.1587728
64,123,108.1063816,109.2516021,107.8412436,122.4986431,122.8750801,,67.70717491,64.46589492,119.5744653,170.3011789,201.6688203
65,119,104.7028825,105.7964241,104.4353505,118.5253602,118.8910937,,66.02209393,63.00518132,115.7076908,165.6361856,192.6053677
66,118,101.4489552,102.4928423,101.1793957,114.7231285,115.0784112,,64.40372797,61.59911705,112.0079674,161.1306142,183.9492471
67,109,98.33620974,99.33239063,98.06496045,111.0827815,111.4278658,,62.84848387,60.24487523,108.4662034,156.7774569,175.6821522
68,126,95.35682626,96.30717529,95.08419827,107.5957401,107.9308775,,61.35301177,58.93981448,105.0739052,152.570099,167.7865992
69,101,92.50350944,93.40982898,92.22978936,104.253969,104.5794089,,59.91418533,57.68146425,101.8231313,148.5022922,160.2458902
70,97,89.76944743,90.63347,89.4948993,101.0499364,101.3659258,,58.52908388,56.46751151,98.70644992,144.568129,153.0440777
71,121,87.14827439,87.9716648,86.87314136,97.97657733,98.28336013,,57.19497617,55.29578862,95.71690094,140.7620202,146.165931
72,111,84.63403626,85.41839384,84.3585422,95.02726013,95.32507676,,55.90930565,54.1642623,92.84796066,137.0786732,139.5969037
73,81,82.22115958,82.96802039,81.94551056,92.19575532,92.48484236,,54.66967706,53.07102361,90.09350975,133.513073,133.3231033
74,84,79.90442304,80.61526209,79.62880864,89.47620741,89.75679727,,53.47384423,52.01427875,87.4478038,130.0604641,127.3312617
75,104,77.67893138,78.35516481,77.40352597,86.8631087,87.13542943,,52.31969892,50.99234067,84.90544647,126.7163338,121.608707
76,78,75.54009158,76.18307885,75.2650554,84.35127531,84.61555039,,51.2052607,50.00362144,82.46136472,123.4763971,116.1433369
77,79,73.48359097,74.09463701,73.20907126,81.93582503,82.19227321,,50.12866759,49.04662518,80.11078609,120.3365824,110.9235928
78,82,71.50537722,72.08573447,71.23150912,79.6121569,79.86099212,,49.08816761,48.11994162,77.84921789,117.2930185,105.9384359
79,80,69.6016399,70.15251039,69.32854739,77.37593241,77.6173637,,48.08211092,47.22224019,75.67242789,114.3420224,101.1773231
80,73,67.76879358,68.2913309,67.49659025,75.22305805,75.45728953,,47.10894272,46.3522646,73.57642671,111.4800881,96.63018553
81,62,66.00346224,66.49877347,65.7322521,73.14966927,73.37690011,,46.16719664,45.50882779,71.55745143,108.7038761,92.28740659
82,83,64.30246496,64.77161254,64.03234312,71.1521156,71.37253999,,45.25548873,44.69080734,69.61195054,106.0102036,88.13980196
83,84,62.66280265,63.10680622,62.393856,69.22694683,69.44075404,,44.37251184,43.89714122,67.73657005,103.3960356,84.17860004
84,72,61.08164596,61.50148405,60.81395371,67.37090028,67.57827469,,43.51703056,43.12682386,65.92814058,100.8584763,80.3954235
85,59,59.55632393,59.95293568,59.28995821,65.58088893,65.78201008,,42.68787644,42.37890251,64.18366549,98.39476152,76.78227146
86,74,58.08431362,58.45860042,57.81934,63.85399046,64.04903309,,41.88394366,41.6524739,62.50030983,96.00225108,73.33150264
87,74,56.66323052,57.01605755,56.39970844,62.18743701,62.37657114,,41.10418496,40.94668112,60.87539012,93.67842218,70.03581917
88,61,55.29081959,55.62301733,55.02880287,60.57860573,60.76199675,,40.34760795,40.26071076,59.30636489,91.42086292,66.88825117
89,63,53.96494707,54.27731275,53.70448425,59.02500991,59.20281864,,39.61327162,39.59379021,57.79082587,89.22726633,63.88214198
90,64,52.68359278,52.97689178,52.42472754,57.5242908,57.6966736,,38.90028318,38.94518521,56.32648981,87.09542483,61.01113414
91,63,51.44484306,51.71981022,51.18761455,56.07420998,56.2413188,,38.20779502,38.31419756,54.91119087,85.02322495,58.26915587
92,46,50.24688417,50.50422509,49.99132736,54.67264217,54.83462471,,37.53500204,37.70016291,53.54287359,83.00864242,55.65040831
93,55,49.08799616,49.32838842,48.83414211,53.31756864,53.4745684,,36.88113902,37.10244887,52.21958625,81.04973762,53.14935318
94,50,47.9665472,48.19064153,47.71442337,52.00707098,52.15922736,,36.24547829,36.52045305,50.93947477,79.14465123,50.76070112
95,51,46.88098825,47.08940966,46.63061874,50.73932533,50.88677375,,35.62732748,35.95360143,49.70077702,77.29160018,48.47940049
96,43,45.82984816,46.02319701,45.58125396,49.51259694,49.65546891,,35.02602747,35.40134667,48.50181742,75.48887382,46.30062666
97,38,44.81172906,44.99058213,44.56492829,48.32523512,48.46365838,,34.44095048,34.86316666,47.34100201,73.73483039,44.21977185
98,52,43.82530207,43.99021349,43.58031016,47.17566853,47.30976711,,33.87149826,34.33856305,46.21681379,72.02789359,42.23243536
99,50,42.86930333,43.02080556,42.62613323,46.06240073,46.19229508,,33.31710041,33.82706003,45.12780834,70.36654943,40.33441426
100,38,41.94253022,42.08113496,41.70119259,44.98400604,45.10981311,,32.77721285,33.32820301,44.07260981,68.74934324,38.52169452
101,46,41.04383791,41.17003696,40.80434127,43.93912565,44.06095899,,32.25131634,32.84155753,43.04990707,67.17487686,36.7904425
102,45,40.17213608,40.28640215,39.93448698,42.92646398,43.04443383,,31.73891509,32.36670813,42.05845016,65.64180592,35.13699687
103,43,39.3263859,39.42917344,39.09058906,41.94478526,42.05899866,,31.23953554,31.90325741,41.09704695,64.14883742,33.55786081
104,51,38.50559715,38.59734305,38.27165559,40.99291034,41.1034712,,30.7527251,31.45082501,40.16456003,62.69472729,32.0496947
105,40,37.70882553,37.78994992,37.47674071,40.06971364,40.17672286,,30.27805107,31.00904677,39.25990373,61.27827814,30.60930898
106,40,36.93517022,37.0060771,36.70494215,39.17412037,39.27767589,,29.81509959,30.57757389,38.3820414,59.89833721,29.23365745
107,34,36.18377146,36.24484939,35.95539882,38.30510383,38.40530075,,29.3634746,30.15607211,37.52998282,58.55379429,27.91983082
108,28,35.4538084,35.50543114,35.22728861,37.46168292,37.55861357,,28.922797,29.74422102,36.70278176,57.24357985,26.66505052
109,39,34.74449701,34.78702412,34.51982637,36.64291982,36.73667383,,28.4927037,29.34171334,35.89953369,55.96666327,25.46666288
110,38,34.05508813,34.08886554,33.83226188,35.84791773,35.93858214,,28.07284685,28.94825427,35.11937363,54.72205108,24.32213349
111,36,33.38486569,33.41022625,33.16387809,35.0758188,35.16347811,,27.66289303,28.56356087,34.36147415,53.50878539,23.22904184
112,28,32.73314492,32.75040898,32.51398936,34.32580217,34.41053844,,27.26252258,28.18736151,33.62504344,52.32594235,22.1850762
113,25,32.09927083,32.10874669,31.88193986,33.59708213,33.67897503,,26.87142888,27.81939529,32.90932353,51.17263066,21.18802873
114,32,31.48261662,31.48460102,31.26710204,32.88890634,32.96803324,,26.48931772,27.45941152,32.2135886,50.04799026,20.23579083
115,23,30.88258227,30.87736091,30.66887519,32.20055421,32.27699025,,26.11590667,27.10716928,31.53714336,48.95119095,19.32634865
116,36,30.29859322,30.28644115,30.08668411,31.53133534,31.60515348,,25.75092455,26.76243693,30.8793216,47.88143118,18.45777887
117,35,29.73009907,29.71128112,29.51997784,30.88058804,30.95185916,,25.39411088,26.42499165,30.23948472,46.83793688,17.62824457
118,33,29.17657241,29.15134363,28.96822842,30.24767796,30.31647088,,25.04521534,26.09461909,29.61702042,45.81996028,16.83599141
119,21,28.63750766,28.60611369,28.43092982,29.63199676,29.69837833,,24.70399734,25.77111293,29.01134142,44.82677889,16.07934391
120,28,28.11242006,28.07509747,27.9075968,29.03296088,29.09699605,,24.37022552,25.45427455,28.42188429,43.85769449,15.35670185
121,33,27.60084459,27.55782131,27.39776398,28.45001039,28.51176223,,24.04367734,25.14391265,27.84810827,42.91203208,14.66653696
122,31,27.10233509,27.05383069,26.90098483,27.88260782,27.94213762,,23.7241387,24.83984294,27.28949427,41.98913906,14.00738964
123,29,26.61646333,26.56268937,26.4168308,27.33023718,27.38760448,,23.4114035,24.54188786,26.74554379,41.08838426,13.37786589
124,23,26.14281816,26.08397851,25.94489046,26.79240292,26.84766556,,23.10527332,24.24987619,26.215778,40.20915714,12.77663436
125,28,25.68100472,25.61729583,25.48476868,26.26862901,26.32184321,,22.80555709,23.96364289,25.69973686,39.35086701,12.20242354
126,18,25.23064368,25.16225492,25.0360859,25.75845803,25.80967841,,22.51207069,23.68302874,25.19697818,38.51294222,11.65401904
127,21,24.79137051,24.71848439,24.59847741,25.26145035,25.31072999,,22.22463673,23.40788014,24.7070769,37.69482944,11.13026109
128,29,24.36283481,24.28562729,24.17159263,24.7771833,24.82457379,,21.94308418,23.13804884,24.22962426,36.89599299,10.630042
129,28,23.94469969,23.86334038,23.7550945,24.30525043,24.35080191,,21.66724816,22.87339174,23.76422708,36.11591415,10.15230388
130,22,23.53664109,23.45129356,23.34865884,23.84526078,23.88902197,,21.39696963,22.61377065,23.31050707,35.35409053,9.696036402
131,34,23.13834728,23.04916923,22.95197382,23.39683817,23.43885646,,21.13209513,22.35905211,22.86810018,34.61003547,9.260274611
132,20,22.74951826,22.65666178,22.56473934,22.95962061,22.99994204,,20.87247661,22.10910716,22.43665597,33.88327745,8.84409694
133,19,22.36986527,22.27347703,22.18666657,22.53325962,22.57192897,,20.61797111,21.86381119,22.015837,33.17335952,8.446623235
134,25,21.99911027,21.89933174,21.8174774,22.11741966,22.15448047,,20.36844063,21.62304374,21.60531829,32.47983879,8.067012896
135,34,21.63698548,21.53395314,21.45690402,21.71177761,21.74727221,,20.12375186,21.38668834,21.20478676,31.80228593,7.704463103
136,22,21.28323295,21.17707843,21.10468846,21.31602218,21.34999172,,19.88377604,21.15463235,20.81394076,31.14028464,7.358207118
137,21,20.9376041,20.82845442,20.76058212,20.92985344,20.96233795,,19.64838872,20.9267668,20.43248953,30.49343124,7.02751266
138,24,20.59985937,20.48783707,20.42434543,20.55298232,20.58402073,,19.41746963,20.70298626,20.06015279,29.86133416,6.711680357
139,14,20.2697678,20.15499111,20.09574743,20.18513018,20.21476036,,19.19090249,20.48318869,19.69666025,29.24361357,6.410042273
140,20,19.94710665,19.82968968,19.77456543,19.82602834,19.85428712,,18.96857484,20.26727529,19.34175125,28.63990091,6.121960485
141,21,19.63166111,19.51171397,19.46058463,19.47541771,19.50234091,,18.75037793,20.05515041,18.99517431,28.04983857,5.846825744
142,20,19.32322391,19.20085288,19.1535978,19.13304832,19.15867081,,18.53620652,19.84672142,18.6566868,27.47307944,5.58405618
143,19,19.02159506,18.8969027,18.853405,18.79867904,18.82303472,,18.32595877,19.64189856,18.32605453,26.90928659,5.333096075
144,24,18.72658151,18.59966684,18.55981323,18.47207715,18.49519901,,18.11953611,19.44059487,18.00305142,26.3581329,5.093414684
145,22,18.43799689,18.30895547,18.27263617,18.153018,18.17493816,,17.9168431,19.24272608,17.68745922,25.81930073,4.864505116
146,18,18.15566121,18.02458531,17.99169392,17.84128473,17.86203443,,17.71778733,19.04821049,17.37906711,25.29248164,4.645883261
147,13,17.87940065,17.74637935,17.71681272,17.53666793,17.55627756,,17.52227929,18.85696889,17.07767148,24.77737601,4.437086767
148,16,17.60904725,17.47416655,17.4478247,17.23896532,17.25746448,,17.33023224,18.66892445,16.7830756,24.27369279,4.237674059
149,11,17.34443875,17.20778168,17.18456767,16.94798151,16.965399,,17.14156215,18.48400266,16.49508937,23.7811492,4.047223409
150,15,17.08541828,16.94706503,16.92688486,16.66352769,16.67989156,,16.95618757,18.30213123,16.21352902,23.29947049,3.865332042
151,16,16.83183422,16.69186221,16.67462474,16.38542142,16.40075895,,16.77402954,18.12324001,15.93821694,22.82838962,3.691615283
152,17,16.58353997,16.44202396,16.42764078,16.11348632,16.12782409,,16.5950115,17.9472609,15.66898136,22.36764704,3.525705749
153,19,16.34039371,16.19740592,16.18579131,15.84755189,15.86091576,,16.41905918,17.7741278,15.40565617,21.91699046,3.367252564
154,16,16.1022583,15.95786846,15.94893926,15.58745324,15.59986839,,16.24610057,17.60377654,15.1480807,21.47617458,3.215920623
155,8,15.86900103,15.72327649,15.71695204,15.3330309,15.34452187,,16.07606578,17.43614479,14.8960995,21.0449609,3.071389882
156,15,15.64049348,15.49349929,15.48970132,15.08413062,15.09472129,,15.90888699,17.271172,14.64956213,20.62311748,2.933354679
157,17,15.41661136,15.26841035,15.26706294,14.84060314,14.85031677,,15.74449839,17.10879935,14.40832302,20.21041873,2.80152309
158,13,15.19723432,15.04788719,15.04891666,14.60230404,14.61116328,,15.58283607,16.9489697,14.17224124,19.80664523,2.67561631
159,17,14.98224587,14.83181124,14.83514608,14.36909353,14.37712045,,15.423838,16.79162749,13.94118033,19.41158352,2.555368066
160,11,14.77153315,14.62006765,14.6256385,14.14083629,14.14805237,,15.26744392,16.63671874,13.71500816,19.02502591,2.440524049
161,10,14.56498686,14.4125452,14.42028471,13.91740129,13.92382748,,15.1135953,16.48419094,13.49359676,18.64677032,2.330841383
162,12,14.36250112,14.20913613,14.21897894,13.69866166,13.70431834,,14.9622353,16.33399305,13.27682217,18.27662008,2.226088103
163,16,14.1639733,14.00973605,14.0216187,13.48449451,13.48940156,,14.81330866,16.18607544,13.06456426,17.91438378,2.126042672
164,19,13.96930396,13.81424376,13.82810467,13.27478079,13.27895757,,14.66676169,16.04038979,12.85670666,17.55987512,2.030493509
165,10,13.7783967,13.62256119,13.63834055,13.06940517,13.07287053,,14.5225422,15.89688914,12.65313655,17.2129127,1.939238542
166,10,13.59115804,13.43459326,13.45223301,12.86825587,12.8710282,,14.38059946,15.75552777,12.45374459,16.87331996,1.852084779
167,11,13.40749736,13.25024778,13.26969153,12.67122456,12.67332178,,14.24088412,15.61626118,12.25842475,16.54092495,1.768847903
168,17,13.22732675,13.06943533,13.09062833,12.47820625,12.4796458,,14.10334822,15.47904606,12.06707423,16.21556023,1.68935188
169,9,13.05056095,12.8920692,12.91495828,12.28909911,12.28989801,,13.96794508,15.34384025,11.87959333,15.89706274,1.613428588
170,8,12.87711723,12.71806524,12.74259875,12.10380443,12.10397926,,13.83462931,15.21060271,11.69588535,15.58527366,1.540917461
171,17,12.70691531,12.54734183,12.57346961,11.92222646,11.92179339,,13.70335672,15.07929344,11.51585645,15.28003828,1.471665147
172,7,12.53987729,12.37981973,12.40749306,11.74427235,11.74324713,,13.57408432,14.94987352,11.33941561,14.98120586,1.40552519
173,4,12.37592753,12.21542206,12.24459361,11.56985199,11.56824998,,13.44677029,14.822305,11.16647447,14.68862958,1.342357711
174,7,12.21499262,12.05407418,12.08469794,11.39887796,11.39671414,,13.32137387,14.69655092,10.99694729,14.40216635,1.282029121
175,11,12.05700127,11.89570359,11.92773491,11.23126544,11.2285544,,13.19785542,14.57257528,10.83075083,14.12167674,1.224411835
176,12,11.90188425,11.74023993,11.77363538,11.0669321,11.06368807,,13.07617633,14.45034297,10.66780428,13.84702487,1.169384
177,8,11.7495743,11.58761483,11.62233223,10.905798,10.90203487,,12.95629897,14.32981979,10.50802915,13.57807829,1.11682924
178,11,11.6000061,11.43776191,11.47376026,10.74778555,10.74351685,,12.83818672,14.21097237,10.35134925,13.31470792,1.06663641
179,8,11.45311618,11.29061665,11.32785612,10.59281941,10.58805833,,12.72180389,14.0937682,10.19769055,13.0567879,1.018699359
180,9,11.30884285,11.14611636,11.18455823,10.44082641,10.43558582,,12.60711571,13.97817557,10.04698113,12.80419556,0.972916707
181,6,11.16712618,11.00420014,11.04380678,10.29173547,10.28602793,,12.49408828,13.86416355,9.899151123,12.55681126,0.929191631
182,15,11.02790788,10.86480878,10.9055436,10.14547756,10.13931531,,12.38268859,13.75170197,9.754132641,12.31451836,0.887431659
183,10,10.89113131,10.72788471,10.76971217,10.0019856,9.995380579,,12.27288444,13.6407614,9.6118597,12.07720313,0.847548475
184,10,10.75674139,10.59337199,10.63625751,9.861194417,9.854158271,,12.16464445,13.53131313,9.472268165,11.84475462,0.809457731
185,11,10.62468454,10.4612162,10.50512618,9.72304067,9.71558476,,12.05793801,13.42332914,9.33529569,11.61706466,0.773078871
186,9,10.49490868,10.33136441,10.37626618,9.587462794,9.579598204,,11.95273528,13.31678207,9.200881658,11.39402769,0.738334959
187,5,10.36736311,10.20376516,10.24962696,9.454400944,9.446138486,,11.84900716,13.21164524,9.068967126,11.17554079,0.705152517
188,7,10.24199854,10.07836838,10.12515931,9.323796938,9.31514716,,11.74672525,13.10789259,8.939494771,10.96150351,0.673461369
189,11,10.11876698,9.955125333,10.00281536,9.195594201,9.186567396,,11.64586187,13.00549867,8.812408838,10.75181788,0.643194493
190,9,9.997621757,9.833988631,9.882548557,9.069737716,9.060343924,,11.54638998,12.90443865,8.687655092,10.54638829,0.614287879
191,10,9.878517423,9.714912132,9.764313551,8.946173973,8.936422993,,11.44828322,12.80468826,8.565180766,10.34512144,0.586680393
192,8,9.761409747,9.597850933,9.648066221,8.824850922,8.814752315,,11.35151585,12.7062238,8.444934518,10.14792631,0.56031365
193,6,9.646255667,9.482761319,9.533763612,8.705717925,8.69528102,,11.25606276,12.60902213,8.326866384,9.954714036,0.535131889
194,7,9.533013253,9.369600733,9.421363899,8.588725713,8.577959616,,11.16189941,12.51306065,8.210927739,9.765397912,0.511081852
195,4,9.421641677,9.258327733,9.310826359,8.473826344,8.462739938,,11.06900187,12.41831724,8.09707125,9.579893294,0.488112678
196,10,9.312101171,9.148901963,9.202111326,8.360973156,8.349575115,,10.97734677,12.32477033,7.985250837,9.398117559,0.466175791
197,5,9.204353002,9.041284119,9.09518017,8.250120735,8.238419523,,10.88691126,12.23239881,7.87542164,9.219990051,0.445224798
198,4,9.098359435,8.935435912,8.989995258,8.141224872,8.129228748,,10.79767307,12.14118206,7.767539975,9.045432024,0.425215389
199,10,8.994083707,8.831320043,8.886519925,8.034242523,8.021959552,,10.7096104,12.05109993,7.661563299,8.874366596,0.406105248
200,11,8.891489993,8.728900169,8.784718446,7.929131781,7.916569832,,10.62270198,11.96213269,7.557450179,8.706718699,0.387853961
201,6,8.790543381,8.628140877,8.684556007,7.825851833,7.81301859,,10.53692702,11.87426109,7.455160256,8.542415029,0.370422927
202,10,8.691209845,8.529007653,8.585998678,7.724362932,7.711265895,,10.45226522,11.78746627,7.354654211,8.381384002,0.353775284
203,7,8.593456214,8.431466857,8.489013384,7.624626363,7.611272854,,10.36869672,11.70172981,7.255893737,8.223555709,0.337875823
204,7,8.497250153,8.335485697,8.393567885,7.526604412,7.513001579,,10.28620211,11.61703369,7.158841507,8.06886187,0.32269092
205,9,8.402560133,8.241032203,8.299630744,7.430260336,7.416415157,,10.20476245,11.53336028,7.063461146,7.917235795,0.30818846
206,7,8.309355409,8.148075203,8.207171311,7.335558332,7.321477621,,10.12435918,11.45069232,6.969717199,7.768612342,0.294337774
207,7,8.217605999,8.0565843,8.116159692,7.242463514,7.228153923,,10.04497419,11.36901294,6.87757511,7.622927875,0.28110957
208,9,8.127282659,7.96652985,8.026566734,7.150941879,7.136409903,,9.966589753,11.28830564,6.78700119,7.480120228,0.26847587
209,5,8.038356861,7.877882936,7.938364,7.060960287,7.046212269,,9.889188534,11.20855424,6.697962597,7.340128666,0.256409958
210,7,7.950800776,7.790615353,7.851523747,6.972486432,6.957528564,,9.812753588,11.12974294,6.610427304,7.20289385,0.244886315
211,3,7.864587251,7.704699584,7.76601891,6.885488818,6.870327149,,9.737268335,11.05185625,6.524364084,7.0683578,0.23388057
212,5,7.77968979,7.620108778,7.681823078,6.799936738,6.784577172,,9.662716558,10.97487902,6.43974248,6.936463858,0.223369449
213,4,7.696082535,7.536816739,7.598910479,6.715800247,6.700248551,,9.589082391,10.89879643,6.356532786,6.807156663,0.213330721
214,10,7.613740249,7.454797896,7.517255959,6.633050143,6.617311949,,9.516350312,10.82359393,6.274706025,6.680382109,0.203743156
